date,product_id,category,brand,region,customer_id,age,loyalty_tier,price,discount,qty_sold,ad_spend,channel,holiday,competitor_price,stock,revenue
2024-09-21,P215,Socks,Zara,Delhi,C380,52,Silver,2636,22,3,5723,Google Ads,1,4128,410,6168.24
2024-04-20,P129,Sneakers,Zara,Mumbai,C252,55,Bronze,3856,17,14,6505,Instagram,1,5326,74,44806.72
2024-10-29,P135,Sneakers,Puma,Mumbai,C186,50,Bronze,3829,29,26,6756,Google Ads,0,1191,435,70683.34
2024-11-26,P110,Jeans,Puma,Mumbai,C366,38,Bronze,1313,20,40,17774,Website,1,2133,348,42016.0
2024-07-12,P272,Hats,Puma,Delhi,C774,32,Silver,3582,13,5,6865,Instagram,1,888,123,15581.7
2024-10-15,P116,Jeans,Nike,Mumbai,C597,18,Silver,1723,29,27,5865,Facebook,0,4240,75,33029.909999999996
2024-10-27,P290,Hats,Puma,Chennai,C472,57,Platinum,4781,3,30,11384,Facebook,0,1343,216,139127.09999999998
2024-04-24,P229,Socks,Zara,Chennai,C762,25,Bronze,1614,45,22,12645,Facebook,1,4778,66,19529.4
2024-07-07,P242,Jeans,Adidas,Mumbai,C991,19,Bronze,3308,46,1,8042,Website,0,4687,209,1786.3200000000002
2024-09-26,P178,Sneakers,Levis,Kolkata,C693,62,Silver,4334,8,45,17984,Facebook,1,4247,185,179427.6
2025-01-22,P129,Jeans,Adidas,Bangalore,C216,43,Platinum,2136,3,5,17331,Website,1,4287,451,10359.6
2024-04-26,P227,Socks,Nike,Bangalore,C727,28,Gold,4713,31,28,5833,Instagram,1,4363,306,91055.15999999999
2024-03-02,P292,Hats,Nike,Delhi,C159,27,Gold,3999,21,46,17853,Facebook,0,5199,460,145323.66
2024-07-25,P228,Hats,Puma,Kolkata,C800,39,Silver,1266,17,15,9633,Google Ads,0,3746,261,15761.699999999999
2024-04-24,P287,Socks,Adidas,Kolkata,C565,60,Bronze,1255,17,19,8569,Instagram,1,4707,92,19791.35
2024-10-08,P187,T-shirts,Levis,Bangalore,C326,46,Gold,1663,45,32,3735,Facebook,1,4236,252,29268.800000000003
2024-04-25,P231,Jeans,Zara,Chennai,C701,37,Bronze,3584,28,4,3390,Instagram,1,5349,221,10321.92
2025-01-13,P203,Sneakers,Levis,Mumbai,C885,62,Platinum,2035,38,19,5437,Website,0,4287,221,23972.3
2025-01-01,P116,Jeans,Nike,Bangalore,C468,21,Silver,3604,32,42,3166,Instagram,1,2102,260,102930.23999999999
2024-09-29,P150,Sneakers,Puma,Chennai,C301,59,Silver,1256,21,24,2864,Instagram,1,1397,161,23813.760000000002
2024-12-13,P162,Jackets,Levis,Bangalore,C976,18,Silver,2185,28,9,6684,Facebook,0,1434,208,14158.800000000001
2025-02-25,P211,Hats,Puma,Bangalore,C934,54,Gold,2733,20,2,12915,Facebook,1,1642,252,4372.8
2024-04-11,P213,Sneakers,Adidas,Mumbai,C682,22,Platinum,4452,40,17,4782,Google Ads,1,4115,172,45410.399999999994
2025-01-12,P283,Socks,Puma,Chennai,C321,50,Bronze,3917,4,33,15833,Instagram,0,4980,169,124090.56
2024-05-21,P295,Sneakers,Puma,Delhi,C212,45,Gold,3728,33,15,13340,Google Ads,1,3959,498,37466.399999999994
2024-09-17,P219,Socks,Levis,Mumbai,C581,48,Bronze,2762,42,42,6546,Facebook,1,4014,441,67282.32
2024-11-16,P228,Sneakers,Zara,Chennai,C409,51,Silver,2302,35,5,7890,Instagram,0,1237,380,7481.5
2025-01-17,P192,Socks,Puma,Delhi,C186,47,Gold,3868,28,7,12875,Instagram,0,4922,365,19494.72
2024-09-23,P289,T-shirts,Nike,Bangalore,C402,60,Gold,4934,36,5,16666,Website,0,1395,148,15788.800000000001
2024-04-17,P117,Jeans,Zara,Mumbai,C220,33,Platinum,3370,33,9,4525,Google Ads,0,2865,125,20321.1
2025-02-08,P265,Sneakers,Zara,Mumbai,C153,34,Silver,2635,38,37,18951,Google Ads,1,4848,369,60446.9
2024-09-04,P102,T-shirts,Nike,Bangalore,C258,34,Silver,2903,46,3,10639,Facebook,0,4952,446,4702.860000000001
2024-03-23,P193,Hats,Adidas,Delhi,C121,40,Silver,3646,24,36,4781,Google Ads,0,1558,121,99754.56
2024-10-29,P225,Jeans,Puma,Kolkata,C529,23,Platinum,4748,45,35,16610,Google Ads,1,4010,270,91399.0
2025-01-23,P253,Hats,Nike,Mumbai,C602,30,Platinum,3979,13,16,5177,Google Ads,1,2849,493,55387.68
2025-01-02,P293,Hats,Puma,Mumbai,C570,56,Platinum,3340,20,33,12143,Facebook,0,1932,420,88176.0
2024-06-17,P162,Jeans,Puma,Kolkata,C456,52,Bronze,1126,45,21,17759,Facebook,0,2466,80,13005.300000000001
2024-03-07,P135,T-shirts,Nike,Chennai,C257,64,Bronze,4872,14,8,15312,Website,0,871,489,33519.36
2024-08-18,P137,Hats,Adidas,Chennai,C340,56,Platinum,2017,13,15,6293,Google Ads,1,4319,209,26321.85
2024-12-08,P291,Hats,Levis,Bangalore,C709,46,Platinum,2255,3,17,14968,Google Ads,0,5309,255,37184.95
2024-11-01,P217,T-shirts,Zara,Delhi,C414,44,Platinum,1320,47,20,18240,Facebook,1,3979,391,13992.0
2024-11-06,P134,Hats,Levis,Kolkata,C253,53,Bronze,2239,0,19,11813,Facebook,0,3671,250,42541.0
2024-06-04,P145,Sneakers,Nike,Chennai,C291,29,Gold,1108,43,17,14566,Facebook,0,1521,52,10736.52
2024-05-29,P218,Jackets,Nike,Mumbai,C885,23,Bronze,3821,16,19,16422,Website,1,3980,182,60983.159999999996
2025-01-06,P218,Jeans,Puma,Delhi,C620,38,Silver,1375,48,49,15492,Instagram,1,3855,420,35035.0
2024-11-10,P271,Hats,Zara,Mumbai,C661,64,Platinum,2024,43,6,12863,Instagram,1,2383,228,6922.08
2025-02-16,P114,Jackets,Zara,Bangalore,C722,46,Bronze,3269,6,3,16091,Instagram,1,841,70,9218.579999999998
2024-04-27,P115,T-shirts,Zara,Mumbai,C643,21,Platinum,3972,24,7,13989,Website,1,2420,129,21131.04
2024-12-23,P151,Jeans,Adidas,Bangalore,C800,60,Bronze,4096,18,9,10733,Facebook,1,4228,356,30228.480000000003
2024-09-08,P106,T-shirts,Zara,Chennai,C181,56,Silver,3155,49,46,814,Google Ads,1,5294,174,74016.3
2024-11-25,P236,Hats,Zara,Bangalore,C177,49,Gold,3161,6,49,14700,Instagram,1,3403,402,145595.65999999997
2024-06-03,P223,Sneakers,Puma,Delhi,C528,60,Silver,1646,41,48,5154,Website,1,1266,205,46614.72
2024-07-31,P128,Sneakers,Adidas,Mumbai,C559,48,Gold,3999,30,44,8468,Website,1,3797,154,123169.19999999998
2025-02-03,P238,Jackets,Puma,Mumbai,C774,37,Bronze,3082,21,8,7336,Facebook,1,1733,347,19478.24
2024-12-02,P258,Jackets,Levis,Mumbai,C569,44,Silver,3425,36,4,17068,Google Ads,1,4479,212,8768.0
2024-05-06,P180,Hats,Adidas,Delhi,C949,40,Silver,1680,35,38,15324,Facebook,0,4435,360,41496.0
2024-04-11,P155,Sneakers,Zara,Chennai,C577,49,Bronze,4285,42,12,17564,Google Ads,1,2379,240,29823.600000000002
2024-04-10,P105,T-shirts,Nike,Bangalore,C470,47,Gold,1499,25,10,9398,Instagram,0,2465,63,11242.5
2024-04-15,P138,Hats,Zara,Chennai,C595,24,Silver,1698,12,13,12879,Facebook,0,901,243,19425.12
2024-08-02,P270,Socks,Zara,Bangalore,C146,62,Platinum,4218,33,32,16873,Google Ads,1,3293,222,90433.91999999998
2024-03-14,P251,Jackets,Nike,Kolkata,C671,49,Silver,3324,30,46,8257,Website,0,3011,469,107032.79999999999
2024-07-29,P157,Jeans,Puma,Chennai,C732,42,Bronze,4482,1,44,1947,Google Ads,0,2527,56,195235.92
2024-03-31,P220,Sneakers,Nike,Chennai,C638,26,Gold,1517,25,23,19275,Instagram,0,3684,256,26168.25
2025-01-18,P169,T-shirts,Zara,Mumbai,C252,23,Bronze,2269,11,24,11897,Facebook,0,1935,351,48465.840000000004
2024-07-14,P268,Jackets,Nike,Chennai,C785,56,Silver,2546,18,17,10678,Google Ads,0,3807,171,35491.240000000005
2025-01-25,P170,T-shirts,Zara,Mumbai,C258,52,Bronze,3510,16,14,15362,Instagram,0,5061,448,41277.6
2025-01-20,P299,Jackets,Adidas,Chennai,C393,60,Platinum,4951,2,16,1835,Facebook,1,3611,378,77631.68
2024-03-22,P241,T-shirts,Puma,Mumbai,C601,19,Silver,1291,14,37,3392,Google Ads,1,995,239,41079.62
2024-05-29,P107,Socks,Puma,Kolkata,C247,32,Gold,2879,11,20,15036,Website,0,4456,116,51246.2
2024-12-10,P160,Sneakers,Puma,Chennai,C656,26,Bronze,1580,41,10,1437,Website,0,1533,317,9322.000000000002
2024-08-29,P242,Sneakers,Levis,Bangalore,C946,45,Bronze,4802,19,13,6160,Facebook,0,3798,104,50565.060000000005
2025-02-19,P285,Hats,Zara,Mumbai,C320,52,Silver,2557,44,23,17576,Instagram,0,5420,204,32934.16
2025-01-30,P182,T-shirts,Levis,Mumbai,C253,44,Gold,4664,21,15,7811,Google Ads,1,5029,472,55268.4
2024-05-11,P156,Socks,Puma,Delhi,C655,31,Platinum,2212,40,28,7727,Website,0,3457,323,37161.6
2024-07-04,P107,Jeans,Adidas,Mumbai,C966,59,Bronze,4903,7,9,13669,Facebook,0,974,458,41038.11
2024-12-11,P134,Hats,Nike,Kolkata,C418,38,Platinum,4850,31,24,6300,Instagram,0,3289,274,80315.99999999999
2024-07-17,P227,Sneakers,Levis,Chennai,C552,44,Platinum,2503,19,1,11136,Google Ads,0,3287,438,2027.43
2024-03-22,P297,Jeans,Levis,Delhi,C253,56,Gold,3649,18,20,3010,Facebook,1,1233,65,59843.600000000006
2024-04-02,P227,Jeans,Adidas,Kolkata,C267,62,Platinum,1095,43,11,17786,Google Ads,1,5433,117,6865.6500000000015
2024-12-29,P187,Jeans,Levis,Mumbai,C854,58,Platinum,3511,45,21,11210,Website,1,5311,359,40552.05
2024-11-22,P220,Hats,Levis,Bangalore,C670,51,Platinum,3244,17,17,3422,Website,0,4842,448,45772.84
2025-01-29,P178,Jackets,Adidas,Chennai,C366,61,Bronze,1527,43,12,1833,Instagram,1,3239,139,10444.68
2024-09-16,P224,Socks,Puma,Chennai,C476,31,Platinum,1942,0,12,18588,Instagram,1,2312,310,23304.0
2024-12-11,P200,Hats,Nike,Delhi,C191,43,Gold,1092,5,23,4413,Instagram,1,4624,113,23860.199999999997
2024-03-13,P261,Jeans,Adidas,Delhi,C354,56,Silver,2903,35,6,6776,Google Ads,0,4846,299,11321.7
2024-06-23,P120,Socks,Zara,Mumbai,C927,51,Gold,4271,30,32,16785,Facebook,0,2693,495,95670.4
2024-12-06,P235,Sneakers,Nike,Bangalore,C849,30,Platinum,4955,41,49,4533,Google Ads,1,3918,407,143249.05000000002
2024-09-24,P184,Sneakers,Nike,Mumbai,C677,51,Bronze,3836,28,42,19137,Facebook,1,3752,125,116000.64
2024-12-29,P177,Jeans,Nike,Mumbai,C288,60,Silver,4429,40,27,17088,Facebook,0,1485,490,71749.8
2024-04-18,P104,Socks,Nike,Kolkata,C578,30,Bronze,3100,45,26,9895,Instagram,0,1754,311,44330.00000000001
2024-05-19,P171,Sneakers,Puma,Bangalore,C177,54,Platinum,1508,26,44,6020,Website,0,4463,339,49100.48
2024-07-17,P124,T-shirts,Zara,Bangalore,C123,61,Gold,1253,7,48,5182,Website,0,1341,333,55933.92
2024-12-08,P258,Sneakers,Adidas,Delhi,C108,22,Silver,4943,24,32,12088,Instagram,0,4140,163,120213.76
2024-10-10,P205,Jeans,Adidas,Bangalore,C261,20,Bronze,2720,42,9,2210,Google Ads,1,4872,322,14198.400000000001
2024-04-20,P228,Socks,Puma,Chennai,C398,32,Silver,1357,16,26,1720,Facebook,0,5305,95,29636.879999999997
2024-04-20,P129,T-shirts,Zara,Delhi,C491,37,Gold,3257,49,49,14075,Google Ads,1,3020,128,81392.43
2024-06-12,P131,Jeans,Zara,Bangalore,C573,30,Platinum,1860,7,39,12010,Website,1,5031,427,67462.2
2024-03-12,P237,Sneakers,Puma,Kolkata,C192,25,Silver,2149,10,46,17878,Google Ads,1,2376,117,88968.6
2024-09-20,P106,Hats,Zara,Delhi,C786,20,Silver,4719,23,27,18083,Website,0,3750,164,98108.01000000001
2024-03-06,P160,Jeans,Zara,Delhi,C609,36,Silver,2128,48,36,3136,Website,1,4861,221,39836.159999999996
2024-05-09,P273,Sneakers,Nike,Kolkata,C390,37,Platinum,4134,47,48,11479,Instagram,0,4565,242,105168.95999999999
2025-02-10,P112,Jackets,Levis,Chennai,C183,23,Platinum,1620,35,34,10120,Website,0,1512,342,35802.0
2025-02-17,P141,Jackets,Levis,Kolkata,C870,52,Gold,3530,2,5,5679,Google Ads,0,4786,176,17297.0
2024-10-22,P260,Socks,Zara,Chennai,C564,43,Platinum,3410,43,29,2478,Website,0,1467,92,56367.30000000001
2025-02-01,P166,T-shirts,Zara,Chennai,C591,63,Gold,1917,8,32,7001,Facebook,0,935,342,56436.48
2024-11-25,P155,T-shirts,Puma,Kolkata,C422,22,Bronze,1277,44,29,15101,Website,0,3694,252,20738.480000000003
2024-07-17,P109,Socks,Levis,Mumbai,C178,37,Silver,1507,25,42,7851,Instagram,1,3741,252,47470.5
2024-05-02,P135,Jackets,Zara,Bangalore,C307,64,Silver,2811,39,36,736,Instagram,1,4887,226,61729.56
2024-12-08,P256,Sneakers,Levis,Kolkata,C650,43,Silver,1362,3,47,13963,Google Ads,1,5392,375,62093.579999999994
2024-04-26,P172,Jackets,Adidas,Delhi,C236,45,Bronze,2659,20,4,13715,Facebook,1,889,76,8508.800000000001
2024-12-18,P248,Hats,Adidas,Mumbai,C463,58,Gold,1020,26,38,12798,Google Ads,0,1817,142,28682.399999999998
2024-10-21,P127,Jackets,Levis,Delhi,C491,18,Silver,3767,3,46,10609,Google Ads,0,2563,259,168083.53999999998
2024-10-14,P207,Socks,Adidas,Kolkata,C804,44,Bronze,3420,35,3,11375,Facebook,1,3956,217,6669.0
2024-06-26,P142,Hats,Nike,Delhi,C864,64,Bronze,2448,13,12,4481,Website,0,2830,121,25557.119999999995
2024-07-31,P188,Hats,Levis,Mumbai,C242,61,Silver,1495,29,49,2965,Instagram,0,5468,88,52011.05
2024-12-14,P282,Socks,Nike,Chennai,C536,59,Bronze,1440,30,49,4039,Website,0,3101,290,49391.99999999999
2024-10-04,P168,Socks,Zara,Mumbai,C974,25,Silver,3351,40,38,11601,Website,0,3252,244,76402.8
2024-12-23,P258,Socks,Adidas,Mumbai,C167,24,Bronze,3092,18,37,3468,Google Ads,0,1692,127,93811.28
2024-10-18,P220,Socks,Levis,Bangalore,C960,57,Bronze,4246,32,30,12523,Website,0,4591,381,86618.4
2024-03-26,P147,Socks,Zara,Kolkata,C686,38,Platinum,1406,46,18,18841,Website,1,2589,377,13666.32
2024-05-05,P235,Jeans,Zara,Kolkata,C337,42,Bronze,2375,21,47,17203,Facebook,0,3294,140,88183.75
2024-05-07,P142,Sneakers,Levis,Mumbai,C300,58,Gold,4688,21,7,1516,Google Ads,1,3183,209,25924.64
2024-09-09,P151,Jeans,Levis,Mumbai,C991,30,Bronze,2491,19,33,16530,Facebook,1,4848,87,66584.43000000001
2024-04-23,P298,Hats,Adidas,Mumbai,C789,25,Bronze,3839,5,14,5491,Instagram,0,4706,106,51058.7
2024-12-06,P239,Jackets,Zara,Chennai,C234,51,Platinum,2509,12,29,11890,Google Ads,0,1863,200,64029.68
2024-10-14,P283,T-shirts,Puma,Bangalore,C673,49,Gold,1025,15,45,12692,Website,0,4955,275,39206.25
2025-01-15,P293,Jeans,Adidas,Chennai,C111,57,Silver,3223,43,16,18607,Website,0,1608,470,29393.760000000002
2024-04-08,P178,Sneakers,Zara,Delhi,C388,60,Platinum,4340,35,31,18405,Google Ads,0,5246,404,87451.0
2024-06-08,P205,Jeans,Levis,Kolkata,C810,39,Silver,1926,10,42,7489,Instagram,0,4983,260,72802.8
2024-07-26,P152,Sneakers,Adidas,Bangalore,C680,42,Bronze,3477,37,22,7873,Facebook,1,2402,237,48191.22
2024-09-22,P255,Socks,Puma,Mumbai,C811,47,Platinum,2631,25,18,4206,Instagram,0,5211,62,35518.5
2024-09-20,P246,Jeans,Zara,Chennai,C323,27,Silver,4154,44,33,1502,Google Ads,1,1503,436,76765.92000000001
2024-10-17,P258,Sneakers,Adidas,Mumbai,C898,62,Gold,2308,45,45,16736,Website,1,4895,230,57123.00000000001
2024-05-15,P259,Sneakers,Adidas,Chennai,C972,22,Silver,3248,32,46,9022,Website,0,4199,169,101597.43999999999
2024-03-21,P129,Sneakers,Levis,Delhi,C906,34,Silver,1848,4,15,4056,Website,0,1590,318,26611.199999999997
2024-07-25,P286,Hats,Levis,Chennai,C230,61,Silver,2863,29,17,17890,Google Ads,0,2642,498,34556.409999999996
2024-07-17,P269,Hats,Puma,Delhi,C411,38,Platinum,4793,48,31,2087,Instagram,1,1442,452,77263.16
2024-09-04,P241,Hats,Levis,Kolkata,C465,64,Silver,4546,14,32,2959,Instagram,0,3776,426,125105.92
2024-10-25,P229,T-shirts,Zara,Delhi,C414,25,Gold,3235,21,43,19113,Google Ads,1,1905,266,109892.95
2025-02-26,P240,Sneakers,Zara,Kolkata,C128,59,Silver,2850,44,38,18485,Website,1,2017,286,60648.00000000001
2024-06-20,P274,Socks,Adidas,Mumbai,C961,28,Platinum,2209,14,14,11126,Google Ads,1,4812,110,26596.36
2024-06-28,P208,Jackets,Puma,Kolkata,C430,24,Gold,2753,24,2,7952,Facebook,0,1001,209,4184.56
2024-06-05,P144,Jackets,Adidas,Kolkata,C855,42,Silver,4104,37,13,8721,Google Ads,0,3867,84,33611.76
2024-07-15,P157,Hats,Puma,Kolkata,C255,56,Silver,1352,43,10,18492,Instagram,1,1434,327,7706.4000000000015
2024-05-11,P286,Sneakers,Zara,Bangalore,C913,36,Bronze,1772,9,44,8238,Facebook,0,1682,324,70950.88
2024-12-09,P263,Socks,Puma,Delhi,C260,54,Gold,1571,31,44,19745,Instagram,0,4159,262,47695.56
2025-01-26,P221,Hats,Puma,Delhi,C589,33,Bronze,1224,29,2,9594,Website,1,1576,236,1738.08
2024-08-10,P118,Socks,Adidas,Delhi,C469,56,Gold,3062,36,44,12746,Google Ads,1,4432,196,86225.92
2024-09-18,P254,Hats,Nike,Kolkata,C518,40,Platinum,4283,4,39,2488,Website,0,1675,351,160355.52000000002
2024-12-09,P274,Hats,Adidas,Delhi,C871,27,Silver,4970,3,21,15984,Instagram,0,3270,119,101238.9
2024-10-23,P138,Jeans,Puma,Chennai,C371,27,Platinum,2257,43,16,7484,Google Ads,0,1656,128,20583.840000000004
2024-09-20,P221,Socks,Puma,Bangalore,C819,31,Gold,3551,25,6,15828,Instagram,0,4490,62,15979.5
2024-07-23,P105,Socks,Nike,Bangalore,C227,35,Silver,2227,9,9,3106,Website,1,1328,489,18239.13
2024-11-21,P285,T-shirts,Adidas,Delhi,C506,30,Platinum,4129,35,18,16167,Website,0,4418,123,48309.299999999996
2024-07-26,P189,Sneakers,Zara,Mumbai,C238,22,Silver,1772,16,16,9122,Instagram,0,1828,87,23815.68
2024-09-23,P143,Sneakers,Adidas,Chennai,C870,40,Platinum,2573,47,12,15724,Website,0,912,342,16364.28
2024-04-13,P151,Hats,Levis,Bangalore,C577,19,Platinum,4263,36,11,16367,Facebook,1,3623,341,30011.52
2025-02-22,P171,Jackets,Adidas,Mumbai,C255,62,Platinum,3700,8,44,10869,Website,0,4429,192,149776.0
2024-06-17,P229,Sneakers,Nike,Kolkata,C158,26,Platinum,1647,22,41,6446,Instagram,0,4654,423,52671.060000000005
2024-09-17,P156,Socks,Adidas,Bangalore,C931,61,Gold,2145,34,16,13368,Facebook,1,4023,244,22651.199999999997
2024-08-12,P170,Socks,Adidas,Mumbai,C756,38,Gold,1108,30,41,9560,Instagram,1,2874,376,31799.599999999995
2024-08-10,P254,Jackets,Zara,Bangalore,C325,49,Platinum,3000,1,28,1107,Facebook,1,5049,311,83160.0
2024-09-13,P143,Hats,Puma,Chennai,C971,56,Platinum,1586,37,9,5613,Google Ads,1,3303,105,8992.62
2024-08-03,P287,Socks,Nike,Mumbai,C738,39,Bronze,3884,26,28,7768,Website,1,3022,71,80476.48
2024-11-03,P239,Jeans,Zara,Kolkata,C186,61,Gold,1868,35,45,13540,Google Ads,0,1228,416,54639.0
2025-01-02,P288,Socks,Puma,Chennai,C223,47,Silver,4251,23,45,9306,Website,0,3185,170,147297.15
2024-09-24,P255,Socks,Nike,Bangalore,C965,49,Gold,2732,12,19,19591,Website,1,4894,303,45679.03999999999
2024-09-05,P281,Hats,Zara,Chennai,C725,37,Platinum,3540,40,28,17721,Instagram,0,3198,361,59472.0
2024-07-26,P233,T-shirts,Levis,Bangalore,C233,34,Silver,1333,35,31,980,Facebook,1,3010,424,26859.95
2024-10-10,P136,Hats,Levis,Mumbai,C912,45,Bronze,2481,26,29,14339,Google Ads,1,1449,383,53242.26
2024-06-09,P160,Jackets,Zara,Bangalore,C106,19,Platinum,1716,24,40,15926,Website,1,5172,110,52166.4
2024-04-08,P271,Sneakers,Zara,Chennai,C990,24,Gold,1711,37,19,7940,Website,1,1861,253,20480.670000000002
2024-11-02,P180,Sneakers,Puma,Chennai,C183,44,Silver,4689,28,12,9635,Website,1,3173,223,40512.96
2025-01-04,P118,Hats,Puma,Bangalore,C892,64,Bronze,1337,9,44,10141,Facebook,0,1158,189,53533.48
2024-07-06,P248,Hats,Adidas,Chennai,C764,30,Bronze,2957,44,9,5178,Google Ads,0,2477,330,14903.28
2024-12-14,P289,Socks,Levis,Delhi,C404,63,Gold,2080,32,28,4323,Instagram,1,2111,357,39603.2
2024-12-13,P237,Hats,Puma,Delhi,C285,53,Gold,4266,39,34,4330,Website,0,4371,318,88476.84
2025-01-19,P128,Hats,Nike,Kolkata,C573,28,Platinum,2061,8,49,19705,Website,1,5275,321,92909.88
2024-08-28,P278,Hats,Nike,Mumbai,C639,61,Silver,4794,14,8,13419,Google Ads,0,2787,499,32982.72
2024-06-04,P238,Jackets,Nike,Kolkata,C805,59,Silver,3810,4,14,5736,Website,1,4412,69,51206.4
2024-10-14,P273,T-shirts,Adidas,Kolkata,C128,22,Platinum,4921,11,16,4523,Website,0,1056,195,70075.04000000001
2024-08-23,P112,T-shirts,Adidas,Mumbai,C265,18,Gold,1144,27,13,9476,Facebook,0,5283,447,10856.56
2024-11-16,P230,Socks,Puma,Chennai,C249,37,Platinum,4781,18,8,7461,Facebook,0,2156,243,31363.36
2024-10-25,P240,T-shirts,Nike,Mumbai,C230,62,Silver,2723,43,15,19521,Website,1,2364,226,23281.65
2024-11-27,P161,Hats,Puma,Delhi,C338,43,Gold,2950,45,22,15647,Facebook,0,5254,459,35695.00000000001
2024-03-10,P287,Hats,Adidas,Delhi,C250,36,Gold,4730,15,32,11587,Instagram,1,992,413,128656.0
2024-04-01,P290,Sneakers,Adidas,Mumbai,C499,56,Silver,3060,20,41,9630,Facebook,1,4465,340,100368.0
2024-07-03,P129,Jackets,Adidas,Bangalore,C491,43,Platinum,2424,1,31,18855,Google Ads,1,3410,172,74392.56
2024-03-11,P220,Hats,Puma,Bangalore,C237,60,Silver,4892,23,29,1345,Facebook,0,1073,89,109238.36
2024-11-14,P157,Sneakers,Zara,Kolkata,C866,64,Bronze,3371,45,26,772,Facebook,0,3324,499,48205.3
2025-01-02,P127,Jeans,Adidas,Kolkata,C128,42,Platinum,2439,36,17,12013,Facebook,0,1948,478,26536.32
2024-08-21,P288,Hats,Zara,Chennai,C613,28,Bronze,3807,32,7,3024,Google Ads,0,1567,122,18121.32
2024-04-02,P259,T-shirts,Levis,Kolkata,C384,39,Platinum,2009,36,1,9381,Facebook,1,3980,423,1285.76
2025-02-25,P189,Sneakers,Puma,Chennai,C520,51,Platinum,4078,19,37,1080,Instagram,1,3434,150,122217.66
2024-05-01,P237,T-shirts,Puma,Chennai,C129,54,Platinum,1941,22,33,14800,Facebook,0,4685,281,49961.340000000004
2024-07-10,P260,Hats,Levis,Kolkata,C516,64,Gold,4903,19,8,5107,Instagram,0,3392,236,31771.440000000002
2024-09-17,P206,Jackets,Levis,Chennai,C689,45,Gold,2468,41,18,3378,Facebook,0,2279,203,26210.160000000003
2024-09-01,P265,Jackets,Puma,Mumbai,C198,30,Bronze,4403,1,24,3374,Facebook,1,2441,331,104615.28
2025-01-10,P184,Hats,Levis,Mumbai,C881,18,Gold,4428,37,6,13453,Google Ads,1,3317,203,16737.84
2024-03-02,P248,Hats,Nike,Mumbai,C148,34,Platinum,1384,20,10,18254,Facebook,0,5378,197,11072.0
2024-08-03,P139,Hats,Puma,Kolkata,C782,50,Silver,1592,20,1,5763,Website,0,3719,498,1273.6000000000001
2024-09-18,P200,Socks,Adidas,Mumbai,C662,59,Silver,3565,13,25,12902,Facebook,1,1007,435,77538.75
2024-07-21,P164,Socks,Zara,Chennai,C875,47,Platinum,4319,13,37,1691,Instagram,0,1847,425,139028.61000000002
2024-07-03,P246,Jeans,Levis,Bangalore,C362,20,Bronze,3502,0,14,11458,Facebook,1,2002,54,49028.0
2024-04-15,P293,Sneakers,Nike,Chennai,C117,56,Silver,2212,15,43,9358,Instagram,1,4207,149,80848.6
2024-10-09,P262,T-shirts,Nike,Delhi,C108,51,Silver,1485,35,48,15126,Website,0,3292,228,46332.0
2024-04-18,P290,Jeans,Puma,Chennai,C222,53,Gold,1091,11,41,5658,Instagram,1,5216,435,39810.590000000004
2025-02-20,P243,Jeans,Nike,Delhi,C692,28,Gold,4817,12,33,8950,Google Ads,1,1409,67,139885.68
2024-07-31,P259,Jeans,Levis,Kolkata,C542,47,Gold,2870,12,47,8600,Facebook,1,3240,493,118703.2
2024-04-10,P184,Hats,Puma,Delhi,C930,26,Gold,2298,14,8,19125,Facebook,0,3169,162,15810.24
2024-12-19,P294,Hats,Levis,Chennai,C166,34,Gold,4371,11,25,7255,Website,0,3900,192,97254.75
2024-09-22,P264,Jackets,Nike,Delhi,C945,32,Bronze,1436,21,12,808,Facebook,1,4165,270,13613.28
2024-08-17,P288,Sneakers,Adidas,Bangalore,C297,51,Gold,1698,2,30,2905,Website,0,872,412,49921.2
2024-11-15,P150,Sneakers,Zara,Bangalore,C728,37,Platinum,1699,9,39,5216,Google Ads,0,4785,232,60297.51000000001
2025-02-05,P267,Hats,Nike,Chennai,C458,60,Gold,3822,5,25,1633,Facebook,0,5032,76,90772.49999999999
2024-08-08,P220,Hats,Adidas,Kolkata,C116,31,Bronze,4527,25,27,1352,Instagram,1,2605,451,91671.75
2024-08-16,P188,Sneakers,Zara,Kolkata,C940,34,Platinum,3255,13,35,14146,Google Ads,0,3877,489,99114.75
2024-07-27,P295,Hats,Levis,Mumbai,C425,45,Bronze,2969,26,30,681,Facebook,0,3314,198,65911.8
2024-03-11,P239,Sneakers,Nike,Chennai,C725,23,Gold,2079,37,22,2189,Instagram,0,1330,323,28814.94
2024-09-20,P171,Socks,Zara,Mumbai,C130,41,Platinum,3205,39,4,17370,Facebook,1,2572,93,7820.2
2024-08-27,P203,T-shirts,Puma,Delhi,C678,57,Platinum,2245,21,42,4449,Google Ads,0,1922,355,74489.1
2025-02-07,P244,Sneakers,Adidas,Kolkata,C576,28,Gold,4296,40,11,18125,Instagram,1,1006,202,28353.6
2024-06-30,P252,Sneakers,Adidas,Chennai,C692,25,Bronze,1120,41,18,19166,Facebook,0,3507,499,11894.400000000001
2024-08-07,P114,T-shirts,Zara,Bangalore,C763,44,Bronze,1004,37,20,14124,Facebook,0,2699,417,12650.4
2025-01-18,P199,Hats,Adidas,Mumbai,C822,50,Silver,3744,17,6,7554,Website,0,1456,233,18645.12
